Valor,m² construcción,Cuartos,Baños,Estacionamientos,Ubicación
"$7,250,000",313,4,4,0,"Atizapán de Zaragoza, Ciudad de México"
"$8,250,000",258,3,4,2,"Naucalpan de Juárez, Ciudad de México"
"$15,800,000",400,3,3,2,"Álvaro Obregón, Ciudad de México"
"$6,950,000",574,8,6,6,"Cuautitlán Izcalli, Ciudad de México"
"$11,200,000",332,3,3,3,"Atizapán de Zaragoza, Ciudad de México"
"$9,000,000",440,3,3,2,"Atizapán de Zaragoza, Ciudad de México"
"$10,000,000",352,3,3,0,"Atizapán de Zaragoza, Ciudad de México"
"$12,296,619",263,3,2,0,"Huixquilucan, Ciudad de México"
"$8,950,000",287,3,3,2,"Atizapán de Zaragoza, Ciudad de México"
"$6,000,000",410,4,2,0,"Temamatla, Ciudad de México"
"$16,000,000",411,3,3,3,"Atizapán de Zaragoza, Ciudad de México"
"$7,200,000",250,3,4,2,"Atizapán de Zaragoza, Ciudad de México"
"$8,400,000",252,3,3,2,"Huixquilucan, Ciudad de México"
"$8,990,000",276,5,6,4,"Coyoacán, Ciudad de México"
"$24,000,000",431,8,2,4,"Cuauhtémoc, Ciudad de México"
"$10,450,000",345,3,3,3,"Álvaro Obregón, Ciudad de México"
"$17,500,000",500,3,3,3,"Álvaro Obregón, Ciudad de México"
"$14,950,000",281,3,4,3,"Benito Juárez, Ciudad de México"
"$9,459,000",1910,3,3,2,"Álvaro Obregón, Ciudad de México"
"$13,900,000",521,4,4,4,"Atizapán de Zaragoza, Ciudad de México"
"$19,500,000",370,3,3,1,"Coyoacán, Ciudad de México"
"$8,440,000",350,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$12,490,000",401,3,3,3,"Álvaro Obregón, Ciudad de México"
"$11,950,000",250,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$43,000,000",460,3,4,3,"Cuajimalpa de Morelos, Ciudad de México"
"$13,000,000",275,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$41,493,600",402,3,4,4,"Miguel Hidalgo, Ciudad de México"
"$22,000,000",383,3,3,4,"Huixquilucan, Ciudad de México"
"$17,000,000",510,3,3,2,"Huixquilucan, Ciudad de México"
"$21,000,000",305,3,4,4,"Cuajimalpa de Morelos, Ciudad de México"
"$10,500,000",280,3,3,2,"Huixquilucan, Ciudad de México"
"$19,980,000",550,3,3,6,"Huixquilucan, Ciudad de México"
"$28,000,000",1000,4,4,8,"Atizapán de Zaragoza, Ciudad de México"
"$15,300,000",308,3,3,4,"Huixquilucan, Ciudad de México"
"$17,450,000",385,4,3,3,"Huixquilucan, Ciudad de México"
"$21,600,000",480,4,4,4,"Huixquilucan, Ciudad de México"
"$37,500,000",930,3,4,5,"Atizapán de Zaragoza, Ciudad de México"
"$12,500,000",300,3,3,2,"Miguel Hidalgo, Ciudad de México"
"$32,500,000",656,4,4,6,"Álvaro Obregón, Ciudad de México"
"$22,000,000",720,4,5,4,"Tlalpan, Ciudad de México"
"$17,800,000",500,4,4,3,"Tlalpan, Ciudad de México"
"$8,280,000",331,4,4,3,"Naucalpan de Juárez, Ciudad de México"
"$43,000,000",896,3,4,5,"Álvaro Obregón, Ciudad de México"
"$31,900,000",440,4,4,4,"Cuajimalpa de Morelos, Ciudad de México"
"$26,000,000",815,3,3,8,"Coyoacán, Ciudad de México"
"$32,500,000",339,4,3,3,"Miguel Hidalgo, Ciudad de México"
"$26,000,000",594,4,2,3,"Álvaro Obregón, Ciudad de México"
"$20,000,000",321,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$16,800,000",254,3,2,2,"Miguel Hidalgo, Ciudad de México"
"$20,000,000",391,5,4,4,"Coyoacán, Ciudad de México"
"$23,000,000",349,3,3,4,"Miguel Hidalgo, Ciudad de México"
"$13,500,000",260,3,3,2,"Miguel Hidalgo, Ciudad de México"
"$30,000,000",347,2,2,2,"Miguel Hidalgo, Ciudad de México"
"$36,500,000",405,3,3,4,"Miguel Hidalgo, Ciudad de México"
"$13,500,000",325,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$10,990,000",243,3,3,3,"Álvaro Obregón, Ciudad de México"
"$23,000,000",690,4,4,6,"Huixquilucan, Ciudad de México"
"$20,123,000",480,3,4,3,"Cuajimalpa de Morelos, Ciudad de México"
"$26,900,000",425,3,3,4,"Miguel Hidalgo, Ciudad de México"
"$22,000,000",472,3,3,0,"Huixquilucan, Ciudad de México"
"$79,000,000",670,4,4,6,"Miguel Hidalgo, Ciudad de México"
"$24,500,000",390,3,3,4,"Cuajimalpa de Morelos, Ciudad de México"
"$47,289,000",700,3,3,5,"Cuajimalpa de Morelos, Ciudad de México"
"$47,792,000",570,3,3,4,"Miguel Hidalgo, Ciudad de México"
"$5,600,000",302,4,3,9,"Jilotzingo, Ciudad de México"
"$9,900,000",310,2,2,4,"Huixquilucan, Ciudad de México"
"$9,650,000",334,3,2,4,"La Magdalena Contreras, Ciudad de México"
"$16,750,000",410,3,3,4,"Cuajimalpa de Morelos, Ciudad de México"
"$11,500,000",310,3,3,0,"Huixquilucan, Ciudad de México"
"$14,200,000",289,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$8,500,000",270,3,3,2,"Huixquilucan, Ciudad de México"
"$11,990,000",295,4,4,2,"Tlalpan, Ciudad de México"
"$12,000,000",546,2,3,8,"Atizapán de Zaragoza, Ciudad de México"
"$11,580,000",309,3,3,2,"Huixquilucan, Ciudad de México"
"$9,750,000",274,3,3,2,"Coyoacán, Ciudad de México"
"$8,700,000",245,5,2,0,"Benito Juárez, Ciudad de México"
"$16,580,000",275,2,2,2,"Miguel Hidalgo, Ciudad de México"
"$10,800,000",284,3,3,3,"Huixquilucan, Ciudad de México"
"$10,000,000",340,3,3,2,"La Magdalena Contreras, Ciudad de México"
"$11,200,000",278,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$9,450,000",251,3,3,2,"Huixquilucan, Ciudad de México"
"$6,000,000",271,3,2,2,"Naucalpan de Juárez, Ciudad de México"
"$11,950,000",487,3,2,4,"Naucalpan de Juárez, Ciudad de México"
"$7,400,000",240,3,2,2,"Naucalpan de Juárez, Ciudad de México"
"$9,958,000",245,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$8,990,000",300,3,4,2,"Naucalpan de Juárez, Ciudad de México"
"$14,900,000",444,4,4,4,"Miguel Hidalgo, Ciudad de México"
"$9,000,000",337,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$9,495,000",247,3,3,2,"Benito Juárez, Ciudad de México"
"$6,200,000",311,4,4,4,"Xochimilco, Ciudad de México"
"$6,450,000",267,4,2,6,"Gustavo A. Madero, Ciudad de México"
"$8,600,000",240,3,3,3,"Tlalpan, Ciudad de México"
"$16,000,000",400,3,3,4,"Huixquilucan, Ciudad de México"
"$11,500,000",367,3,3,3,"Huixquilucan, Ciudad de México"
"$8,800,000",375,4,4,3,"La Magdalena Contreras, Ciudad de México"
"$10,990,000",294,3,4,3,"Huixquilucan, Ciudad de México"
"$15,290,000",372,3,4,3,"Huixquilucan, Ciudad de México"
"$12,499,000",315,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$10,950,000",305,3,3,3,"Miguel Hidalgo, Ciudad de México"
"$11,690,000",450,4,4,6,"Naucalpan de Juárez, Ciudad de México"
"$9,700,000",274,3,3,2,"Huixquilucan, Ciudad de México"
"$9,050,000",340,3,3,3,"Atizapán de Zaragoza, Ciudad de México"
"$17,900,000",459,3,3,4,"Álvaro Obregón, Ciudad de México"
"$12,299,000",367,3,3,6,"Huixquilucan, Ciudad de México"
"$14,500,000",430,4,4,4,"Naucalpan de Juárez, Ciudad de México"
"$7,900,000",334,4,4,4,"Tlalpan, Ciudad de México"
"$7,400,000",250,3,3,3,"Atizapán de Zaragoza, Ciudad de México"
"$9,450,000",350,3,3,3,"Atizapán de Zaragoza, Ciudad de México"
"$13,000,000",261,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$8,200,000",245,3,3,3,"Huixquilucan, Ciudad de México"
"$9,000,000",240,3,3,2,"Benito Juárez, Ciudad de México"
"$13,500,000",457,3,3,4,"Huixquilucan, Ciudad de México"
"$10,950,000",574,5,6,4,"Atizapán de Zaragoza, Ciudad de México"
"$18,500,000",358,3,3,3,"Miguel Hidalgo, Ciudad de México"
"$11,200,000",294,2,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$8,500,000",296,3,3,1,"Huixquilucan, Ciudad de México"
"$8,700,000",300,3,4,2,"Huixquilucan, Ciudad de México"
"$16,000,000",492,3,3,2,"Coyoacán, Ciudad de México"
"$12,500,000",358,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$9,250,000",240,3,4,3,"Cuajimalpa de Morelos, Ciudad de México"
"$7,700,000",250,3,3,2,"Huixquilucan, Ciudad de México"
"$12,800,000",330,2,2,0,"Huixquilucan, Ciudad de México"
"$17,500,000",580,3,5,2,"Miguel Hidalgo, Ciudad de México"
"$12,800,000",408,4,3,2,"Huixquilucan, Ciudad de México"
"$15,800,000",320,5,3,2,"Miguel Hidalgo, Ciudad de México"
"$19,000,000",550,4,4,6,"Álvaro Obregón, Ciudad de México"
"$12,000,000",315,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$6,450,000",331,3,3,2,"Naucalpan de Juárez, Ciudad de México"
"$8,900,000",467,4,5,7,"Atizapán de Zaragoza, Ciudad de México"
"$7,628,000",350,3,3,3,"Naucalpan de Juárez, Ciudad de México"
"$10,500,000",430,2,5,2,"Huixquilucan, Ciudad de México"
"$10,490,000",240,3,3,3,"Álvaro Obregón, Ciudad de México"
"$9,500,000",240,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$8,500,000",248,3,3,2,"Huixquilucan, Ciudad de México"
"$7,900,000",270,3,3,2,"Álvaro Obregón, Ciudad de México"
"$17,539,600",484,3,3,3,"Huixquilucan, Ciudad de México"
"$10,990,000",325,3,2,4,"Álvaro Obregón, Ciudad de México"
"$9,990,000",315,3,2,2,"Cuajimalpa de Morelos, Ciudad de México"
"$10,500,000",290,3,3,2,"Cuajimalpa de Morelos, Ciudad de México"
"$9,290,000",387,3,2,3,"Atizapán de Zaragoza, Ciudad de México"
"$8,900,000",327,4,3,2,"Huixquilucan, Ciudad de México"
"$12,500,000",391,4,3,3,"Tlalpan, Ciudad de México"
"$13,200,000",358,3,3,3,"Naucalpan de Juárez, Ciudad de México"
"$9,700,000",360,3,4,3,"Naucalpan de Juárez, Ciudad de México"
"$19,500,000",559,3,3,3,"Miguel Hidalgo, Ciudad de México"
"$13,500,000",485,4,4,5,"La Magdalena Contreras, Ciudad de México"
"$9,900,000",287,4,2,1,"Benito Juárez, Ciudad de México"
"$11,500,000",285,3,4,2,"Miguel Hidalgo, Ciudad de México"
"$7,400,000",327,4,3,2,"Coyoacán, Ciudad de México"
"$11,600,000",272,4,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$7,600,000",280,3,3,2,"Huixquilucan, Ciudad de México"
"$10,000,000",275,3,2,3,"Benito Juárez, Ciudad de México"
"$12,550,000",280,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$10,490,000",525,3,4,4,"Naucalpan de Juárez, Ciudad de México"
"$16,400,000",431,3,3,4,"Huixquilucan, Ciudad de México"
"$6,500,000",255,2,2,4,"Tlalnepantla de Baz, Ciudad de México"
"$12,500,000",350,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$10,300,000",318,3,3,2,"Naucalpan de Juárez, Ciudad de México"
"$15,000,000",265,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$14,300,000",280,3,3,4,"Álvaro Obregón, Ciudad de México"
"$10,300,000",258,3,3,3,"Huixquilucan, Ciudad de México"
"$12,600,000",255,3,2,3,"Huixquilucan, Ciudad de México"
"$7,300,000",249,3,3,4,"Xochimilco, Ciudad de México"
"$11,700,000",276,4,2,4,"Coyoacán, Ciudad de México"
"$8,500,000",252,3,3,3,"Huixquilucan, Ciudad de México"
"$13,900,000",290,3,3,4,"Cuajimalpa de Morelos, Ciudad de México"
"$10,750,000",253,3,3,2,"Cuajimalpa de Morelos, Ciudad de México"
"$17,000,000",271,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$21,000,000",280,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$9,900,000",240,3,2,2,"Miguel Hidalgo, Ciudad de México"
"$12,200,000",290,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$13,200,000",238,4,4,4,"Tlalpan, Ciudad de México"
"$13,500,000",239,3,3,3,"Miguel Hidalgo, Ciudad de México"
"$10,750,000",238,2,2,2,"Naucalpan de Juárez, Ciudad de México"
"$11,200,000",239,3,3,2,"Cuajimalpa de Morelos, Ciudad de México"
"$6,100,000",239,3,3,2,"Gustavo A. Madero, Ciudad de México"
"$9,900,000",238,4,4,3,"Benito Juárez, Ciudad de México"
"$11,900,000",235,3,2,3,"Cuajimalpa de Morelos, Ciudad de México"
"$11,000,000",236,3,3,2,"Huixquilucan, Ciudad de México"
"$8,500,000",236,3,3,2,"Huixquilucan, Ciudad de México"
"$17,500,000",235,2,2,2,"Miguel Hidalgo, Ciudad de México"
"$13,465,500",235,3,5,3,"Álvaro Obregón, Ciudad de México"
"$8,400,000",235,3,4,3,"Atizapán de Zaragoza, Ciudad de México"
"$10,440,000",237,3,3,2,"Naucalpan de Juárez, Ciudad de México"
"$12,650,000",235,2,2,2,"Tlalpan, Ciudad de México"
"$8,550,000",235,3,4,3,"Naucalpan de Juárez, Ciudad de México"
"$8,200,000",236,3,2,2,"Atizapán de Zaragoza, Ciudad de México"
"$10,500,000",236,3,3,2,"Huixquilucan, Ciudad de México"
"$10,200,000",236,3,2,2,"Coyoacán, Ciudad de México"
"$8,100,000",235,3,3,2,"Gustavo A. Madero, Ciudad de México"
"$10,700,000",236,3,3,2,"Naucalpan de Juárez, Ciudad de México"
"$12,500,000",236,3,3,2,"Huixquilucan, Ciudad de México"
"$10,850,000",237,3,3,2,"Naucalpan de Juárez, Ciudad de México"
"$8,450,000",235,3,3,2,"Huixquilucan, Ciudad de México"
"$9,500,000",195,3,3,3,"Huixquilucan, Ciudad de México"
"$7,738,819",140,2,2,2,"Huixquilucan, Ciudad de México"
"$8,268,383",149,3,2,2,"Huixquilucan, Ciudad de México"
"$6,000,000",110,2,2,2,"Huixquilucan, Ciudad de México"
"$15,900,000",225,3,3,3,"Naucalpan de Juárez, Ciudad de México"
"$7,100,000",145,3,2,2,"Benito Juárez, Ciudad de México"
"$18,000,000",229,3,3,2,"Miguel Hidalgo, Ciudad de México"
"$6,590,000",163,2,2,2,"Álvaro Obregón, Ciudad de México"
"$13,800,000",195,3,3,3,"Álvaro Obregón, Ciudad de México"
"$12,727,283",123,2,2,2,"Cuauhtémoc, Ciudad de México"
"$6,250,000",171,3,3,2,"Cuajimalpa de Morelos, Ciudad de México"
"$7,300,000",200,3,4,1,"Atizapán de Zaragoza, Ciudad de México"
"$7,309,000",91,3,2,2,"Benito Juárez, Ciudad de México"
"$7,600,000",208,3,3,2,"Huixquilucan, Ciudad de México"
"$15,146,000",198,3,3,2,"Benito Juárez, Ciudad de México"
"$10,688,111",169,2,2,4,"Huixquilucan, Ciudad de México"
"$5,950,000",139,3,3,2,"Tlalpan, Ciudad de México"
"$9,339,000",201,3,3,3,"Huixquilucan, Ciudad de México"
"$7,050,000",118,2,2,2,"Huixquilucan, Ciudad de México"
"$6,400,000",85,2,2,1,"Cuauhtémoc, Ciudad de México"
"$12,700,000",224,3,3,2,"Álvaro Obregón, Ciudad de México"
"$12,878,763",163,3,2,2,"Cuauhtémoc, Ciudad de México"
"$8,012,651",85,2,2,2,"Cuauhtémoc, Ciudad de México"
"$11,072,000",173,3,2,2,"Huixquilucan, Ciudad de México"
"$8,012,651",85,2,2,2,"Cuauhtémoc, Ciudad de México"
"$9,000,000",200,2,2,2,"Cuajimalpa de Morelos, Ciudad de México"
"$14,300,000",220,3,3,2,"Huixquilucan, Ciudad de México"
"$6,700,000",210,3,3,2,"Huixquilucan, Ciudad de México"
"$8,500,000",226,3,3,2,"Huixquilucan, Ciudad de México"
"$8,530,945",113,2,2,1,"Cuauhtémoc, Ciudad de México"
"$6,409,000",83,2,2,2,"Benito Juárez, Ciudad de México"
"$6,199,000",117,2,3,2,"Álvaro Obregón, Ciudad de México"
"$8,500,000",120,2,2,0,"Cuauhtémoc, Ciudad de México"
"$10,500,000",190,2,2,3,"Tlalpan, Ciudad de México"
"$8,340,000",109,3,2,2,"Benito Juárez, Ciudad de México"
"$6,032,000",117,3,2,2,"Atizapán de Zaragoza, Ciudad de México"
"$6,690,000",116,2,1,1,"Cuauhtémoc, Ciudad de México"
"$6,404,520",92,2,2,1,"Cuauhtémoc, Ciudad de México"
"$9,600,000",172,3,3,2,"Miguel Hidalgo, Ciudad de México"
"$12,400,000",133,2,2,2,"Cuauhtémoc, Ciudad de México"
"$13,000,000",204,3,2,2,"Miguel Hidalgo, Ciudad de México"
"$6,400,000",180,2,2,2,"Huixquilucan, Ciudad de México"
"$10,600,000",192,3,2,4,"Miguel Hidalgo, Ciudad de México"
"$11,500,000",175,3,2,2,"Cuauhtémoc, Ciudad de México"
"$8,260,000",173,3,2,2,"Benito Juárez, Ciudad de México"
"$6,290,000",99,2,2,2,"Coyoacán, Ciudad de México"
"$7,350,000",156,3,3,2,"Álvaro Obregón, Ciudad de México"
"$6,900,000",180,3,2,2,"Atizapán de Zaragoza, Ciudad de México"
"$13,824,652",216,3,3,3,"Huixquilucan, Ciudad de México"
"$5,800,000",210,4,3,2,"Tlalpan, Ciudad de México"
"$9,350,000",196,3,3,3,"Cuajimalpa de Morelos, Ciudad de México"
"$7,611,240",121,3,2,1,"Cuauhtémoc, Ciudad de México"
"$13,980,000",218,3,3,3,"Miguel Hidalgo, Ciudad de México"
"$6,900,000",120,2,2,1,"Benito Juárez, Ciudad de México"
"$17,500,000",157,2,2,2,"Miguel Hidalgo, Ciudad de México"
"$7,500,000",188,3,3,2,"Huixquilucan, Ciudad de México"
"$8,800,000",180,4,3,3,"Coyoacán, Ciudad de México"
"$8,983,700",88,1,2,2,"Tlalpan, Ciudad de México"
"$7,900,000",145,3,3,2,"Huixquilucan, Ciudad de México"
"$10,227,000",183,2,2,2,"Cuajimalpa de Morelos, Ciudad de México"
"$7,406,000",113,3,1,2,"Benito Juárez, Ciudad de México"
"$8,250,850",138,3,2,0,"Benito Juárez, Ciudad de México"
"$11,000,000",230,2,2,2,"Naucalpan de Juárez, Ciudad de México"
"$8,500,000",123,3,2,2,"Miguel Hidalgo, Ciudad de México"
"$15,200,000",197,3,2,2,"Tlalpan, Ciudad de México"
"$7,513,313",106,3,3,2,"Benito Juárez, Ciudad de México"
"$6,500,000",140,3,2,2,"Huixquilucan, Ciudad de México"
"$6,950,000",113,2,2,2,"Cuajimalpa de Morelos, Ciudad de México"
"$6,000,000",170,2,2,2,"Álvaro Obregón, Ciudad de México"
"$7,931,000",170,2,2,2,"Naucalpan de Juárez, Ciudad de México"
"$16,500,000",165,2,3,2,"Cuauhtémoc, Ciudad de México"
"$6,900,000",206,3,3,2,"Huixquilucan, Ciudad de México"
"$9,000,000",160,3,3,1,"Cuauhtémoc, Ciudad de México"
"$8,600,000",230,3,3,0,"Huixquilucan, Ciudad de México"
"$13,000,000",204,3,3,2,"Huixquilucan, Ciudad de México"
"$15,400,000",154,3,2,2,"Miguel Hidalgo, Ciudad de México"
"$6,200,000",100,3,2,2,"Gustavo A. Madero, Ciudad de México"
"$7,400,000",134,3,2,3,"Álvaro Obregón, Ciudad de México"
"$8,500,000",221,3,3,2,"Tlalnepantla de Baz, Ciudad de México"
"$7,000,000",155,1,2,2,"Coyoacán, Ciudad de México"
"$6,980,000",182,3,3,2,"Huixquilucan, Ciudad de México"
"$6,250,516",92,3,2,2,"Benito Juárez, Ciudad de México"
"$11,057,277",164,3,4,4,"Benito Juárez, Ciudad de México"
"$6,580,000",180,3,2,1,"Atizapán de Zaragoza, Ciudad de México"
"$5,950,000",186,3,2,2,"Huixquilucan, Ciudad de México"
"$8,023,000",100,1,2,2,"Álvaro Obregón, Ciudad de México"
"$15,500,000",185,2,2,1,"Miguel Hidalgo, Ciudad de México"
"$17,500,000",200,2,2,2,"Miguel Hidalgo, Ciudad de México"
"$6,637,000",74,2,2,2,"Benito Juárez, Ciudad de México"
"$6,000,000",104,3,2,2,"Miguel Hidalgo, Ciudad de México"
"$5,745,000",111,2,1,0,"Cuauhtémoc, Ciudad de México"
"$9,900,000",115,1,2,1,"Cuauhtémoc, Ciudad de México"
"$7,490,000",142,3,2,1,"Benito Juárez, Ciudad de México"
"$6,500,000",111,2,2,2,"Cuajimalpa de Morelos, Ciudad de México"
"$6,380,000",107,3,3,2,"Benito Juárez, Ciudad de México"
"$7,500,000",96,1,1,1,"Cuajimalpa de Morelos, Ciudad de México"
"$5,850,000",95,2,2,0,"Cuauhtémoc, Ciudad de México"
"$6,450,000",130,1,1,1,"Álvaro Obregón, Ciudad de México"
"$7,731,950",85,2,2,2,"Cuauhtémoc, Ciudad de México"
"$12,500,000",135,3,4,2,"Cuauhtémoc, Ciudad de México"
"$7,500,000",150,3,2,2,"Álvaro Obregón, Ciudad de México"
"$16,600,000",187,3,3,3,"Benito Juárez, Ciudad de México"
"$12,600,000",150,2,2,3,"Cuauhtémoc, Ciudad de México"
"$14,423,000",229,3,3,2,"Miguel Hidalgo, Ciudad de México"
"$6,000,000",98,2,2,1,"Cuauhtémoc, Ciudad de México"
"$6,400,000",109,2,2,1,"Cuauhtémoc, Ciudad de México"
"$7,500,000",135,2,2,2,"Álvaro Obregón, Ciudad de México"
"$6,700,000",190,4,3,2,"Iztapalapa, Ciudad de México"
"$9,140,000",134,3,2,1,"Benito Juárez, Ciudad de México"
"$9,299,000",131,2,2,2,"Miguel Hidalgo, Ciudad de México"
"$6,700,000",210,4,3,2,"La Magdalena Contreras, Ciudad de México"
"$9,000,000",171,3,2,2,"Benito Juárez, Ciudad de México"
"$15,800,000",232,3,3,2,"Miguel Hidalgo, Ciudad de México"
"$7,300,000",94,1,1,1,"Cuajimalpa de Morelos, Ciudad de México"
"$6,100,001",85,2,2,1,"Miguel Hidalgo, Ciudad de México"
"$6,800,000",140,6,4,1,"Iztacalco, Ciudad de México"
"$8,600,000",127,2,2,2,"Cuajimalpa de Morelos, Ciudad de México"
"$7,290,000",181,3,3,2,"Huixquilucan, Ciudad de México"
"$8,600,000",85,2,2,2,"Cuauhtémoc, Ciudad de México"
"$8,000,000",100,2,2,2,"Benito Juárez, Ciudad de México"
"$9,800,000",131,2,2,1,"Miguel Hidalgo, Ciudad de México"
"$11,900,000",210,2,3,2,"Miguel Hidalgo, Ciudad de México"
"$9,490,000",168,3,3,2,"Benito Juárez, Ciudad de México"
"$16,300,000",172,3,3,2,"Miguel Hidalgo, Ciudad de México"
"$6,850,000",132,3,3,2,"Álvaro Obregón, Ciudad de México"
"$7,300,000",195,3,3,2,"Tlalpan, Ciudad de México"
"$14,900,000",187,2,3,2,"Miguel Hidalgo, Ciudad de México"
"$9,800,000",209,3,4,2,"Coyoacán, Ciudad de México"
"$8,700,000",104,2,2,1,"Cuauhtémoc, Ciudad de México"
"$10,000,000",194,2,2,2,"Naucalpan de Juárez, Ciudad de México"
"$8,100,000",202,3,3,2,"Coyoacán, Ciudad de México"
"$8,100,000",165,3,3,2,"Huixquilucan, Ciudad de México"
"$16,500,000",165,3,2,2,"Miguel Hidalgo, Ciudad de México"
"$7,103,528",91,2,2,0,"Miguel Hidalgo, Ciudad de México"
"$11,867,500",163,3,2,2,"Cuauhtémoc, Ciudad de México"
"$12,000,000",170,2,2,1,"Miguel Hidalgo, Ciudad de México"
"$5,850,000",190,2,3,2,"Atizapán de Zaragoza, Ciudad de México"
"$9,991,800",100,2,2,2,"Cuauhtémoc, Ciudad de México"
"$10,200,000",155,2,2,2,"Cuajimalpa de Morelos, Ciudad de México"
"$7,250,000",155,2,3,2,"Cuajimalpa de Morelos, Ciudad de México"
"$8,390,000",163,3,2,1,"Cuauhtémoc, Ciudad de México"
"$17,548,000",231,3,3,2,"Benito Juárez, Ciudad de México"
"$10,200,000",197,3,3,2,"Benito Juárez, Ciudad de México"
"$7,900,000",152,3,2,2,"Benito Juárez, Ciudad de México"
"$5,800,000",169,3,3,1,"Naucalpan de Juárez, Ciudad de México"
"$13,540,000",193,3,3,3,"Álvaro Obregón, Ciudad de México"
"$7,050,000",118,2,2,2,"Huixquilucan, Ciudad de México"
"$7,600,000",67,1,1,1,"Cuauhtémoc, Ciudad de México"
"$12,000,000",192,2,2,2,"Miguel Hidalgo, Ciudad de México"
"$14,854,000",171,3,3,2,"Miguel Hidalgo, Ciudad de México"
"$10,650,000",151,2,2,2,"Cuauhtémoc, Ciudad de México"
"$6,550,000",202,3,2,2,"Naucalpan de Juárez, Ciudad de México"
"$16,350,000",172,3,3,2,"Miguel Hidalgo, Ciudad de México"
"$7,123,000",80,2,2,2,"Miguel Hidalgo, Ciudad de México"
"$9,400,000",164,3,4,2,"Cuajimalpa de Morelos, Ciudad de México"
"$8,800,000",109,2,2,2,"Cuauhtémoc, Ciudad de México"
"$11,479,729",192,3,3,3,"Huixquilucan, Ciudad de México"
"$9,991,800",81,2,2,2,"Cuauhtémoc, Ciudad de México"
"$6,300,000",100,2,2,2,"Benito Juárez, Ciudad de México"
"$14,995,000",200,3,3,2,"Miguel Hidalgo, Ciudad de México"
"$10,500,000",220,3,3,3,"Tlalpan, Ciudad de México"
"$8,850,000",230,3,2,2,"Álvaro Obregón, Ciudad de México"
"$13,000,000",220,3,2,1,"Benito Juárez, Ciudad de México"
"$11,770,617",184,2,2,1,"Cuauhtémoc, Ciudad de México"
